,N,C,time,sinks
1276,730,1,0.010363101959228516,True
1277,730,1,0.012293577194213867,False
1278,740,1,0.01136016845703125,True
1279,740,1,0.013163089752197266,False
1280,750,1,0.010695695877075195,True
1281,750,1,0.01250457763671875,False
1282,760,1,0.010682106018066406,True
1283,760,1,0.012498140335083008,False
1284,770,1,0.010985612869262695,True
1285,770,1,0.012884140014648438,False
1286,780,1,0.01102590560913086,True
1287,780,1,0.01287078857421875,False
1288,790,1,0.011220216751098633,True
1289,790,1,0.013205766677856445,False
1290,800,1,0.011441230773925781,True
1291,800,1,0.013229608535766602,False
1292,810,1,0.011662960052490234,True
1293,810,1,0.013587236404418945,False
1294,820,1,0.011900663375854492,True
1295,820,1,0.01360774040222168,False
1296,830,1,0.011892080307006836,True
1297,830,1,0.013817071914672852,False
1298,840,1,0.012180566787719727,True
1299,840,1,0.013947725296020508,False
1300,850,1,0.012392520904541016,True
1301,850,1,0.014311075210571289,False
1302,860,1,0.012491941452026367,True
1303,860,1,0.014651298522949219,False
1304,870,1,0.013041973114013672,True
1305,870,1,0.015054464340209961,False
1306,880,1,0.012853384017944336,True
1307,880,1,0.015051126480102539,False
1308,890,1,0.01355886459350586,True
1309,890,1,0.01535487174987793,False
1310,900,1,0.01362156867980957,True
1311,900,1,0.01609969139099121,False
1312,910,1,0.013111114501953125,True
1313,910,1,0.015091419219970703,False
1314,920,1,0.013406753540039062,True
1315,920,1,0.015399932861328125,False
1316,930,1,0.013443708419799805,True
1317,930,1,0.015503406524658203,False
1318,940,1,0.013620615005493164,True
1319,940,1,0.01578807830810547,False
1320,950,1,0.013709545135498047,True
1321,950,1,0.016948938369750977,False
1322,960,1,0.013832569122314453,True
1323,960,1,0.016224384307861328,False
1324,970,1,0.014147281646728516,True
1325,970,1,0.016162872314453125,False
1326,980,1,0.014008283615112305,True
1327,980,1,0.016542673110961914,False
1328,990,1,0.014379739761352539,True
1329,990,1,0.016479015350341797,False
1330,50,1,0.0007297992706298828,True
1331,50,1,0.0007655620574951172,False
1332,60,1,0.0008461475372314453,True
1333,60,1,0.0009450912475585938,False
1334,70,1,0.0009362697601318359,True
1335,70,1,0.0011086463928222656,False
1336,80,1,0.001074075698852539,True
1337,80,1,0.0012178421020507812,False
1338,90,1,0.0011947154998779297,True
1339,90,1,0.0013637542724609375,False
1340,100,1,0.0013594627380371094,True
1341,100,1,0.001519918441772461,False
1342,110,1,0.0014798641204833984,True
1343,110,1,0.0017304420471191406,False
1344,120,1,0.001627206802368164,True
1345,120,1,0.001863241195678711,False
1346,130,1,0.0017588138580322266,True
1347,130,1,0.002023458480834961,False
1348,140,1,0.0019423961639404297,True
1349,140,1,0.002155780792236328,False
1350,150,1,0.0020275115966796875,True
1351,150,1,0.0023758411407470703,False
1352,160,1,0.002184152603149414,True
1353,160,1,0.0024864673614501953,False
1354,170,1,0.002313852310180664,True
1355,170,1,0.002832651138305664,False
1356,180,1,0.0024945735931396484,True
1357,180,1,0.0028181076049804688,False
1358,190,1,0.002536296844482422,True
1359,190,1,0.003042936325073242,False
1360,200,1,0.002654552459716797,True
1361,200,1,0.003137826919555664,False
1362,210,1,0.002916574478149414,True
1363,210,1,0.003473997116088867,False
1364,220,1,0.004367351531982422,True
1365,220,1,0.0046885013580322266,False
1366,230,1,0.0033180713653564453,True
1367,230,1,0.003991127014160156,False
1368,240,1,0.0036652088165283203,True
1369,240,1,0.003930091857910156,False
1370,250,1,0.0034189224243164062,True
1371,250,1,0.0046579837799072266,False
1372,260,1,0.00410151481628418,True
1373,260,1,0.00440526008605957,False
1374,270,1,0.0036859512329101562,True
1375,270,1,0.0045413970947265625,False
1376,280,1,0.004215717315673828,True
1377,280,1,0.00454401969909668,False
1378,290,1,0.004251718521118164,True
1379,290,1,0.004791259765625,False
1380,300,1,0.004732847213745117,True
1381,300,1,0.00518035888671875,False
1382,310,1,0.004566192626953125,True
1383,310,1,0.0051271915435791016,False
1384,320,1,0.0046198368072509766,True
1385,320,1,0.005193471908569336,False
1386,330,1,0.004494667053222656,True
1387,330,1,0.0052337646484375,False
1388,340,1,0.004772663116455078,True
1389,340,1,0.005439043045043945,False
1390,350,1,0.0050275325775146484,True
1391,350,1,0.00588679313659668,False
1392,360,1,0.005223989486694336,True
1393,360,1,0.006133556365966797,False
1394,370,1,0.005413055419921875,True
1395,370,1,0.006333589553833008,False
1396,380,1,0.0056819915771484375,True
1397,380,1,0.006467580795288086,False
1398,390,1,0.006003618240356445,True
1399,390,1,0.006833314895629883,False
1400,400,1,0.006086111068725586,True
1401,400,1,0.0069768428802490234,False
1402,410,1,0.006023883819580078,True
1403,410,1,0.007064104080200195,False
1404,420,1,0.006247758865356445,True
1405,420,1,0.007134675979614258,False
1406,430,1,0.006483793258666992,True
1407,430,1,0.007379293441772461,False
1408,440,1,0.006533622741699219,True
1409,440,1,0.007513284683227539,False
1410,450,1,0.006474733352661133,True
1411,450,1,0.0074481964111328125,False
1412,460,1,0.006798267364501953,True
1413,460,1,0.007860898971557617,False
1414,470,1,0.007071018218994141,True
1415,470,1,0.007981538772583008,False
1416,480,1,0.007499217987060547,True
1417,480,1,0.008063077926635742,False
1418,490,1,0.007112264633178711,True
1419,490,1,0.009051322937011719,False
1420,500,1,0.0073587894439697266,True
1421,500,1,0.008220672607421875,False
1422,510,1,0.007297039031982422,True
1423,510,1,0.008489608764648438,False
1424,520,1,0.008081912994384766,True
1425,520,1,0.009219884872436523,False
1426,530,1,0.008212804794311523,True
1427,530,1,0.009425163269042969,False
1428,540,1,0.00828409194946289,True
1429,540,1,0.009637594223022461,False
1430,550,1,0.008213281631469727,True
1431,550,1,0.01012730598449707,False
1432,560,1,0.008969306945800781,True
1433,560,1,0.01015329360961914,False
1434,570,1,0.008845806121826172,True
1435,570,1,0.010507345199584961,False
1436,580,1,0.008747100830078125,True
1437,580,1,0.010571002960205078,False
1438,590,1,0.00914311408996582,True
1439,590,1,0.010682106018066406,False
1440,600,1,0.009329557418823242,True
1441,600,1,0.010853767395019531,False
1442,610,1,0.009365558624267578,True
1443,610,1,0.011016130447387695,False
1444,620,1,0.009374618530273438,True
1445,620,1,0.011112451553344727,False
1446,630,1,0.009668588638305664,True
1447,630,1,0.011280298233032227,False
1448,640,1,0.009595632553100586,True
1449,640,1,0.011433839797973633,False
1450,650,1,0.009852886199951172,True
1451,650,1,0.011559009552001953,False
1452,660,1,0.009946823120117188,True
1453,660,1,0.011846780776977539,False
1454,670,1,0.010086536407470703,True
1455,670,1,0.011712312698364258,False
1456,680,1,0.010246038436889648,True
1457,680,1,0.01256418228149414,False
1458,690,1,0.01055908203125,True
1459,690,1,0.012415170669555664,False
1460,700,1,0.010671854019165039,True
1461,700,1,0.012570858001708984,False
1462,710,1,0.010672569274902344,True
1463,710,1,0.012693166732788086,False
1464,720,1,0.010869741439819336,True
1465,720,1,0.012597084045410156,False
1466,730,1,0.011076688766479492,True
1467,730,1,0.013123750686645508,False
1468,740,1,0.011234283447265625,True
1469,740,1,0.013057231903076172,False
1470,750,1,0.011334657669067383,True
1471,750,1,0.013468027114868164,False
1472,760,1,0.011687517166137695,True
1473,760,1,0.013643264770507812,False
1474,770,1,0.011646270751953125,True
1475,770,1,0.014206886291503906,False
1476,780,1,0.012120723724365234,True
1477,780,1,0.014142751693725586,False
1478,790,1,0.011977910995483398,True
1479,790,1,0.014101266860961914,False
1480,800,1,0.012452840805053711,True
1481,800,1,0.01474761962890625,False
1482,810,1,0.012377262115478516,True
1483,810,1,0.014426231384277344,False
1484,820,1,0.012525320053100586,True
1485,820,1,0.014598846435546875,False
1486,830,1,0.013103961944580078,True
1487,830,1,0.015040874481201172,False
1488,840,1,0.013195037841796875,True
1489,840,1,0.015444517135620117,False
1490,850,1,0.012865066528320312,True
1491,850,1,0.015053510665893555,False
1492,860,1,0.013228178024291992,True
1493,860,1,0.01556396484375,False
1494,870,1,0.013198375701904297,True
1495,870,1,0.015520095825195312,False
1496,880,1,0.013528585433959961,True
1497,880,1,0.01594066619873047,False
1498,890,1,0.013738155364990234,True
1499,890,1,0.01608896255493164,False
1500,900,1,0.0139312744140625,True
1501,900,1,0.016022443771362305,False
1502,910,1,0.013967037200927734,True
1503,910,1,0.016222476959228516,False
1504,920,1,0.014560222625732422,True
1505,920,1,0.016504526138305664,False
1506,930,1,0.014339447021484375,True
1507,930,1,0.0166933536529541,False
1508,940,1,0.014492988586425781,True
1509,940,1,0.016997814178466797,False
1510,950,1,0.014584779739379883,True
1511,950,1,0.0169217586517334,False
1512,960,1,0.015115022659301758,True
1513,960,1,0.01734185218811035,False
1514,970,1,0.014316082000732422,True
1515,970,1,0.01606011390686035,False
1516,980,1,0.014166593551635742,True
1517,980,1,0.0164945125579834,False
1518,990,1,0.014334440231323242,True
1519,990,1,0.016575336456298828,False
1520,50,1,0.0007231235504150391,True
1521,50,1,0.0008087158203125,False
1522,60,1,0.0007960796356201172,True
1523,60,1,0.0009224414825439453,False
1524,70,1,0.0009474754333496094,True
1525,70,1,0.001051187515258789,False
1526,80,1,0.0010907649993896484,True
1527,80,1,0.0012226104736328125,False
1528,90,1,0.0011799335479736328,True
1529,90,1,0.001428365707397461,False
1530,100,1,0.0013861656188964844,True
1531,100,1,0.0015494823455810547,False
1532,110,1,0.0014772415161132812,True
1533,110,1,0.0017590522766113281,False
1534,120,1,0.0016512870788574219,True
1535,120,1,0.0018701553344726562,False
1536,130,1,0.0017733573913574219,True
1537,130,1,0.0020177364349365234,False
1538,140,1,0.0019419193267822266,True
1539,140,1,0.0021712779998779297,False
1540,150,1,0.0020334720611572266,True
1541,150,1,0.002301454544067383,False
1542,160,1,0.0021178722381591797,True
1543,160,1,0.0024874210357666016,False
1544,170,1,0.002286672592163086,True
1545,170,1,0.002664804458618164,False
1546,180,1,0.0028252601623535156,True
1547,180,1,0.003122568130493164,False
1548,190,1,0.0029201507568359375,True
1549,190,1,0.003087282180786133,False
1550,200,1,0.0028905868530273438,True
1551,200,1,0.0033173561096191406,False
1552,210,1,0.003009319305419922,True
1553,210,1,0.003547191619873047,False
1554,220,1,0.003153562545776367,True
1555,220,1,0.003703594207763672,False
1556,230,1,0.0033731460571289062,True
1557,230,1,0.003929615020751953,False
1558,240,1,0.0034966468811035156,True
1559,240,1,0.004050731658935547,False
1560,250,1,0.003713369369506836,True
1561,250,1,0.004210233688354492,False
1562,260,1,0.0038928985595703125,True
1563,260,1,0.004518032073974609,False
1564,270,1,0.003975391387939453,True
1565,270,1,0.004666566848754883,False
1566,280,1,0.004193544387817383,True
1567,280,1,0.0047948360443115234,False
1568,290,1,0.004406452178955078,True
1569,290,1,0.004887104034423828,False
1570,300,1,0.0046122074127197266,True
1571,300,1,0.005248069763183594,False
1572,310,1,0.004609107971191406,True
1573,310,1,0.0054302215576171875,False
1574,320,1,0.004895925521850586,True
1575,320,1,0.005514621734619141,False
1576,330,1,0.005074977874755859,True
1577,330,1,0.005999326705932617,False
1578,340,1,0.00527501106262207,True
1579,340,1,0.0060577392578125,False
1580,350,1,0.0055577754974365234,True
1581,350,1,0.006402015686035156,False
1582,360,1,0.005525827407836914,True
1583,360,1,0.006552696228027344,False
1584,370,1,0.005825996398925781,True
1585,370,1,0.006656646728515625,False
1586,380,1,0.005960702896118164,True
1587,380,1,0.006958723068237305,False
1588,390,1,0.006154060363769531,True
1589,390,1,0.0070879459381103516,False
1590,400,1,0.0061299800872802734,True
1591,400,1,0.007349491119384766,False
1592,410,1,0.00670313835144043,True
1593,410,1,0.007429361343383789,False
1594,420,1,0.0064966678619384766,True
1595,420,1,0.0077211856842041016,False
1596,430,1,0.006846189498901367,True
1597,430,1,0.00786447525024414,False
1598,440,1,0.006667375564575195,True
1599,440,1,0.007827043533325195,False
1600,450,1,0.0066623687744140625,True
1601,450,1,0.007840871810913086,False
1602,460,1,0.006925821304321289,True
1603,460,1,0.008147716522216797,False
1604,470,1,0.0071337223052978516,True
1605,470,1,0.008240699768066406,False
1606,480,1,0.0072383880615234375,True
1607,480,1,0.008408069610595703,False
1608,490,1,0.007357358932495117,True
1609,490,1,0.008537530899047852,False
1610,500,1,0.007095813751220703,True
1611,500,1,0.008615970611572266,False
1612,510,1,0.007835626602172852,True
1613,510,1,0.009263038635253906,False
1614,520,1,0.00804591178894043,True
1615,520,1,0.009242057800292969,False
1616,530,1,0.008090019226074219,True
1617,530,1,0.009425163269042969,False
1618,540,1,0.008260488510131836,True
1619,540,1,0.009474515914916992,False
1620,550,1,0.0081634521484375,True
1621,550,1,0.009739398956298828,False
1622,560,1,0.008472919464111328,True
1623,560,1,0.009780168533325195,False
1624,570,1,0.008772850036621094,True
1625,570,1,0.009968757629394531,False
1626,580,1,0.008829593658447266,True
1627,580,1,0.010437488555908203,False
1628,590,1,0.008899450302124023,True
1629,590,1,0.010450363159179688,False
1630,600,1,0.009066581726074219,True
1631,600,1,0.010490655899047852,False
1632,610,1,0.009402751922607422,True
1633,610,1,0.010883569717407227,False
1634,620,1,0.009418249130249023,True
1635,620,1,0.011114358901977539,False
1636,630,1,0.009506464004516602,True
1637,630,1,0.01118326187133789,False
1638,640,1,0.009553194046020508,True
1639,640,1,0.011346817016601562,False
1640,650,1,0.009649276733398438,True
1641,650,1,0.011481285095214844,False
1642,660,1,0.009902715682983398,True
1643,660,1,0.01194620132446289,False
1644,670,1,0.010545730590820312,True
1645,670,1,0.012449026107788086,False
1646,680,1,0.010590791702270508,True
1647,680,1,0.012284994125366211,False
1648,690,1,0.010620355606079102,True
1649,690,1,0.012153863906860352,False
1650,700,1,0.010626792907714844,True
1651,700,1,0.012291431427001953,False
1652,710,1,0.011027336120605469,True
1653,710,1,0.012537240982055664,False
1654,720,1,0.01099252700805664,True
1655,720,1,0.012780904769897461,False
1656,730,1,0.011158943176269531,True
1657,730,1,0.012994050979614258,False
1658,740,1,0.011207818984985352,True
1659,740,1,0.013127803802490234,False
1660,750,1,0.011376380920410156,True
1661,750,1,0.01334071159362793,False
1662,760,1,0.011510372161865234,True
1663,760,1,0.013451814651489258,False
1664,770,1,0.011704206466674805,True
1665,770,1,0.013741016387939453,False
1666,780,1,0.012130498886108398,True
1667,780,1,0.013784408569335938,False
1668,790,1,0.01197957992553711,True
1669,790,1,0.013867378234863281,False
1670,800,1,0.012299299240112305,True
1671,800,1,0.014143228530883789,False
1672,810,1,0.012289762496948242,True
1673,810,1,0.01439523696899414,False
1674,820,1,0.012380838394165039,True
1675,820,1,0.014671564102172852,False
1676,830,1,0.012624502182006836,True
1677,830,1,0.014663219451904297,False
1678,840,1,0.012810230255126953,True
1679,840,1,0.015121698379516602,False
1680,850,1,0.013003110885620117,True
1681,850,1,0.015154838562011719,False
1682,860,1,0.01338958740234375,True
1683,860,1,0.01538395881652832,False
1684,870,1,0.013447761535644531,True
1685,870,1,0.015837907791137695,False
1686,880,1,0.013324975967407227,True
1687,880,1,0.01569843292236328,False
1688,890,1,0.013588190078735352,True
1689,890,1,0.015874147415161133,False
1690,900,1,0.014091253280639648,True
1691,900,1,0.01603984832763672,False
1692,910,1,0.01387786865234375,True
1693,910,1,0.015500783920288086,False
1694,920,1,0.013168096542358398,True
1695,920,1,0.015502691268920898,False
1696,930,1,0.013401508331298828,True
1697,930,1,0.01565861701965332,False
1698,940,1,0.01374506950378418,True
1699,940,1,0.015944480895996094,False
1700,950,1,0.013455867767333984,True
1701,950,1,0.01578974723815918,False
1702,960,1,0.013527870178222656,True
1703,960,1,0.016098737716674805,False
1704,970,1,0.013748407363891602,True
1705,970,1,0.01615595817565918,False
1706,980,1,0.014257669448852539,True
1707,980,1,0.016463041305541992,False
1708,990,1,0.014169931411743164,True
1709,990,1,0.016615629196166992,False
1710,50,1,0.0006864070892333984,True
1711,50,1,0.0007767677307128906,False
1712,60,1,0.0008466243743896484,True
1713,60,1,0.0009317398071289062,False
1714,70,1,0.0009140968322753906,True
1715,70,1,0.0011184215545654297,False
1716,80,1,0.001043081283569336,True
1717,80,1,0.0012202262878417969,False
1718,90,1,0.0011887550354003906,True
1719,90,1,0.0013649463653564453,False
1720,100,1,0.0012698173522949219,True
1721,100,1,0.001537322998046875,False
1722,110,1,0.0014224052429199219,True
1723,110,1,0.0016634464263916016,False
1724,120,1,0.0016052722930908203,True
1725,120,1,0.0018379688262939453,False
1726,130,1,0.0018014907836914062,True
1727,130,1,0.002061128616333008,False
1728,140,1,0.001859903335571289,True
1729,140,1,0.0021829605102539062,False
1730,150,1,0.0019388198852539062,True
1731,150,1,0.0023224353790283203,False
1732,160,1,0.002143383026123047,True
1733,160,1,0.0024924278259277344,False
1734,170,1,0.0023064613342285156,True
1735,170,1,0.0026941299438476562,False
1736,180,1,0.0023758411407470703,True
1737,180,1,0.0027375221252441406,False
1738,190,1,0.0025556087493896484,True
1739,190,1,0.002904176712036133,False
1740,200,1,0.002750396728515625,True
1741,200,1,0.0030829906463623047,False
1742,210,1,0.002904653549194336,True
1743,210,1,0.0032405853271484375,False
1744,220,1,0.002961874008178711,True
1745,220,1,0.0034852027893066406,False
1746,230,1,0.0030639171600341797,True
1747,230,1,0.0036542415618896484,False
1748,240,1,0.0032498836517333984,True
1749,240,1,0.003758668899536133,False
1750,250,1,0.0034139156341552734,True
1751,250,1,0.0038809776306152344,False
1752,260,1,0.00347137451171875,True
1753,260,1,0.004100799560546875,False
1754,270,1,0.003651142120361328,True
1755,270,1,0.004239082336425781,False
1756,280,1,0.003781557083129883,True
1757,280,1,0.004461765289306641,False
1758,290,1,0.0039937496185302734,True
1759,290,1,0.004609107971191406,False
1760,300,1,0.004102945327758789,True
1761,300,1,0.004731893539428711,False
1762,310,1,0.004266023635864258,True
1763,310,1,0.004981279373168945,False
1764,320,1,0.004448413848876953,True
1765,320,1,0.0051004886627197266,False
1766,330,1,0.004600048065185547,True
1767,330,1,0.00534367561340332,False
1768,340,1,0.004858970642089844,True
1769,340,1,0.0060918331146240234,False
1770,350,1,0.005370616912841797,True
1771,350,1,0.006208181381225586,False
1772,360,1,0.0053365230560302734,True
1773,360,1,0.006249666213989258,False
1774,370,1,0.005406618118286133,True
1775,370,1,0.0062868595123291016,False
1776,380,1,0.005701303482055664,True
1777,380,1,0.006465435028076172,False
1778,390,1,0.005864381790161133,True
1779,390,1,0.0067043304443359375,False
1780,400,1,0.005973100662231445,True
1781,400,1,0.006944417953491211,False
1782,410,1,0.006114006042480469,True
1783,410,1,0.007108211517333984,False
1784,420,1,0.006329536437988281,True
1785,420,1,0.0072443485260009766,False
1786,430,1,0.00624394416809082,True
1787,430,1,0.007261514663696289,False
1788,440,1,0.0065228939056396484,True
1789,440,1,0.0071563720703125,False
1790,450,1,0.006330251693725586,True
1791,450,1,0.007550716400146484,False
1792,460,1,0.006507158279418945,True
1793,460,1,0.007662057876586914,False
1794,470,1,0.006646394729614258,True
1795,470,1,0.007755279541015625,False
1796,480,1,0.0067903995513916016,True
1797,480,1,0.007986068725585938,False
1798,490,1,0.006951332092285156,True
1799,490,1,0.00810551643371582,False
1800,500,1,0.007169485092163086,True
1801,500,1,0.008245468139648438,False
1802,510,1,0.007338285446166992,True
1803,510,1,0.008560895919799805,False
1804,520,1,0.007379770278930664,True
1805,520,1,0.008535623550415039,False
1806,530,1,0.007448673248291016,True
1807,530,1,0.008729934692382812,False
1808,540,1,0.0076944828033447266,True
1809,540,1,0.008987188339233398,False
1810,550,1,0.007854700088500977,True
1811,550,1,0.009093284606933594,False
1812,560,1,0.007898807525634766,True
1813,560,1,0.009627342224121094,False
1814,570,1,0.008502483367919922,True
1815,570,1,0.009626150131225586,False
1816,580,1,0.008619546890258789,True
1817,580,1,0.009834766387939453,False
1818,590,1,0.008380651473999023,True
1819,590,1,0.009899616241455078,False
1820,600,1,0.008627176284790039,True
1821,600,1,0.011354207992553711,False
1822,610,1,0.00904226303100586,True
1823,610,1,0.010888338088989258,False
1824,620,1,0.010429143905639648,True
1825,620,1,0.011341333389282227,False
1826,630,1,0.010255813598632812,True
1827,630,1,0.01171255111694336,False
1828,640,1,0.010954618453979492,True
1829,640,1,0.011703014373779297,False
1830,650,1,0.009761571884155273,True
1831,650,1,0.010976791381835938,False
1832,660,1,0.009404659271240234,True
1833,660,1,0.011156797409057617,False
1834,670,1,0.00967717170715332,True
1835,670,1,0.012258768081665039,False
1836,680,1,0.009771347045898438,True
1837,680,1,0.011400461196899414,False
1838,690,1,0.009865999221801758,True
1839,690,1,0.011531591415405273,False
1840,700,1,0.010082244873046875,True
1841,700,1,0.011750459671020508,False
1842,710,1,0.010152816772460938,True
1843,710,1,0.011820077896118164,False
1844,720,1,0.010477066040039062,True
1845,720,1,0.012115955352783203,False
1846,730,1,0.010776519775390625,True
1847,730,1,0.012397050857543945,False
1848,740,1,0.011188983917236328,True
1849,740,1,0.012539386749267578,False
1850,750,1,0.011763811111450195,True
1851,750,1,0.013574361801147461,False
1852,760,1,0.012336492538452148,True
1853,760,1,0.013983488082885742,False
1854,770,1,0.01192617416381836,True
1855,770,1,0.013569355010986328,False
1856,780,1,0.0120086669921875,True
1857,780,1,0.014212369918823242,False
1858,790,1,0.012711286544799805,True
1859,790,1,0.014532089233398438,False
1860,800,1,0.012891530990600586,True
1861,800,1,0.014884233474731445,False
1862,810,1,0.012682914733886719,True
1863,810,1,0.014528036117553711,False
1864,820,1,0.01267552375793457,True
1865,820,1,0.014758586883544922,False
1866,830,1,0.012343645095825195,True
1867,830,1,0.013826370239257812,False
1868,840,1,0.013886213302612305,True
1869,840,1,0.015429258346557617,False
1870,850,1,0.013227701187133789,True
1871,850,1,0.015321731567382812,False
1872,860,1,0.013249635696411133,True
1873,860,1,0.015243053436279297,False
1874,870,1,0.013576030731201172,True
1875,870,1,0.015903234481811523,False
1876,880,1,0.013708114624023438,True
1877,880,1,0.016008377075195312,False
1878,890,1,0.013679981231689453,True
1879,890,1,0.015671491622924805,False
1880,900,1,0.013573884963989258,True
1881,900,1,0.016042232513427734,False
1882,910,1,0.01388406753540039,True
1883,910,1,0.01624894142150879,False
1884,920,1,0.01423335075378418,True
1885,920,1,0.01651620864868164,False
1886,930,1,0.01421356201171875,True
1887,930,1,0.016549348831176758,False
1888,940,1,0.014185190200805664,True
1889,940,1,0.0168759822845459,False
1890,950,1,0.014819622039794922,True
1891,950,1,0.016540050506591797,False
1892,960,1,0.014127016067504883,True
1893,960,1,0.016251087188720703,False
1894,970,1,0.014081239700317383,True
1895,970,1,0.016223907470703125,False
1896,980,1,0.014030694961547852,True
1897,980,1,0.016507625579833984,False
1898,990,1,0.014163494110107422,True
1899,990,1,0.016698122024536133,False
